product_name,category,deskripsi,indikasi_umum,dosis,aturan_pakai
degirol hisap 0 25 mg 20 tablet,kebutuhan lebaran, degirol merupakan tablet hisap yang mengandung dequalinium chloride  obat ini digunakan untuk mengobati sakit tenggorokan  radang atau infeksi pada rongga mulut dan tenggorokan  serta pencegahan flu dan batuk , sakit tenggorokan  peradangan pada rongga mulut dan tenggorokan seperti gingivitis  faringitis  periodontitis  laringitis dan angina  infeksi selaput lendir mulut seperti stomatitis  , dewasa  1 tablet dihisap  tiap 3   4 jam  maksimal 8 tablet per hari , satu tablet dibiarkan melarut perlahan lahan di dalam mulut  
minosep obat kumur 0 2  60 ml  merah ,kebutuhan lebaran, minosep obat kumur 0 2  merupakan obat kumur yang dapat digunakan sebagai perlindungan terhadap kuman  meringankan sariawan dan membantu memberi rasa segar di mulut , perlindungan terhadap kuman  meringankan sariawan dan membantu memberi rasa segar di mulut , 2 x sehari 10 ml ," kumur kumur selama 30 detik sampai 1 menit pada pagi dan malam hari sebelum tidur  
dianjurkan tidak berkumur dengan air selesai berkumur  "
larutan kaki tiga botol 200 ml,kebutuhan lebaran, larutan cap kaki tiga botol merupakan larutan penyegar yang digunakan untuk membantu meredakan panas dalam yang disertai tenggorokan kering  sariawan  dan membantu menyegarkan badan , membantu meredakan panas dalam yang disertai tenggorokan kering  sariawan  dan membantu menyegarkan badan ," untuk pengobatan  orang dewasa minum 3 kali sehari 100ml sampai 200ml  1 2 sampai 1 botol   anak anak minum 3 kali sehari 50ml sampai 100ml  1 4 sampai 1 2 botol    
untuk pencegahan  orang dewasa 1 kali sehari 1 botol  anak anak 1 kali sehari 1 2 botol  ", sebelum atau sesudah makan 
larutan cap badak botol 500 ml,kebutuhan lebaran, larutan cap badak merupakan larutan penyegar yang digunakan untuk membantu meredakan panas dalam yang disertai tenggorokan kering  sariawan  dan membantu menyegarkan badan , membantu meredakan panas dalam yang disertai tenggorokan kering  sariawan  dan membantu menyegarkan badan ," untuk pengobatan  orang dewasa minum 3 kali sehari 100ml sampai 200ml  1 2 sampai 1 botol   anak anak minum 3 kali sehari 50ml sampai 100ml  1 4 sampai 1 2 botol    
untuk pencegahan  orang dewasa 1 kali sehari 1 botol  anak anak 1 kali sehari 1 2 botol  ", sebelum atau sesudah makan 
degirol hisap 0 25 mg 10 tablet,kebutuhan lebaran, degirol merupakan tablet hisap yang mengandung dequalinium chloride  obat ini digunakan untuk mengobati sakit tenggorokan  radang atau infeksi pada rongga mulut dan tenggorokan  serta pencegahan flu dan batuk , obat ini digunakan untuk sakit tenggorokan  peradangan pada rongga mulut dan tenggorokan seperti gingivitis  periodontitis  faringitis  laringitis dan angina  serta infeksi selaput lendir mulut seperti stomatitis  , dewasa  1 tablet dihisap  tiap 3   4 jam  maksimal 8 tablet per hari , satu tablet dibiarkan melarut perlahan lahan di dalam mulut  
adidas men team force deo body spray 150 ml,kebutuhan pria,   , adidas deo body spray memberikan perlindungan hingga 24 jam untuk membangkitkan semangat beraktivitas seharian untuk performa yang lebih tinggi , sesuai kebutuhan , semprot adidas spray ke tubuh anda dan bersiaplah menjadi wanita yang dikagumi di manapun anda berada 
adidas men ice dive eau de toilette spray 100 ml,kebutuhan pria,   , merupakan parfum yang digunakan untuk pria  mampu menjaga keharuman dan kesegaran anda sepanjang hari  , sesuai kebutuhan , semprotkan parfum dengan jarang 35 cm dari permukaan kulit setelah selesai mandi sebelum anda melakukan aktifitas sehari lalu dapatkan keharuman maskulin sepanjang hari 
adidas men ice dive deo body spray 150 ml,kebutuhan pria,   , adidas deo body spray memberikan perlindungan hingga 24 jam untuk membangkitkan semangat beraktivitas seharian untuk performa yang lebih tinggi , sesuai kebutuhan , semprot adidas spray ke tubuh anda dan bersiaplah menjadi wanita yang dikagumi di manapun anda berada 
adidas men dynamic pulse eau de toilette spray 100 ml,kebutuhan pria,   , merupakan parfum yang digunakan untuk pria  mampu menjaga keharuman dan kesegaran anda sepanjang hari  , sesuai kebutuhan , semprotkan parfum dengan jarang 35 cm dari permukaan kulit setelah selesai mandi sebelum anda melakukan aktifitas sehari lalu dapatkan keharuman maskulin sepanjang hari 
adidas men dynamic pulse deo body spray 150 ml,kebutuhan pria,   , adidas deo body spray memberikan perlindungan hingga 24 jam untuk membangkitkan semangat beraktivitas seharian untuk performa yang lebih tinggi , sesuai kebutuhan , semprot adidas spray ke tubuh anda dan bersiaplah menjadi wanita yang dikagumi di manapun anda berada 
adidas man climacool spray 150 ml,kebutuhan pria,   , formula climacool antiperspirant menambah kekuatan untuk perlindungan yang terbaik dikelasnya persembahan terbaik dari adidas memberikan perlindungan selama 48 jam tanpa rasa lengket dan mengkontrol bau berkat blocking ganda dan formula penyerapan yang aktif sehinggan memberikan perlindungan yang sempurna sepanjang hari , sesuai kebutuhan , semprot adidas spray ke tubuh anda dan bersiaplah menjadi wanita yang dikagumi di manapun anda berada 
adidas men 3 in 1 pure game relaxing deo body spray 150 ml,kebutuhan pria,   , adidas pure game anti perspirant roll on meluncurkan keharuman untuk pria moderen adidas menyajikan aroma yang sangat maskulin yang menarik perhatian semua orang the woody hijau menambah kesegaran pada harihari anda dan menjaga keseharian anda selalu segar dengan keharuman yang maskulin , sesuai kebutuhan , semprot adidas spray ke tubuh anda dan bersiaplah menjadi wanita yang dikagumi di manapun anda berada 
adidas men champ league eau de toilette spray 100 ml,kebutuhan pria,   , aroma oriental kayu segar untuk pria  terinspirasi oleh atmosfer unik dari arena liga champions aroma ini kuat  menyegarkan dan elegan  , sesuai kebutuhan , semprot adidas spray ke tubuh anda dan bersiaplah menjadi wanita yang dikagumi di manapun anda berada 
primolut n 5 mg 15 tablet,kontrasepsi   hormon, primolut n 5 mg merupakan obat dengan kandungan norethisterone  yang merupakan hormon progesteron  obat ini digunakan untuk pendarahan disfungsional  amenore primer dan sekunder  sindrom pra menstruasi  mastopati siklik  pengaturan waktu menstruasi  endometriosis  dalam penggunaan obat ini harus sesuai dengan petunjuk dokter  ," informasi obat ini hanya untuk kalangan medis  
pendarahan disfungsional  amenore primer dan sekunder  sindrom pra menstruasi  mastopati siklik  pengaturan waktu menstruasi  endometriosis ", penggunaan obat ini harus sesuai dengan petunjuk dokter  pendarahan disfungsional   3 x per hari 1 tablet selama 10 hari  maksimal 30 hari  amenore primer dan sekunder   1 2 x sehari 1 tablet selama 10 hari  untuk merangsang pendarahan siklus   2 x sehari 1 tablet dimulai pada hari ke 16 sampai dengan 25 dari siklus menstruasi  sindrom pra menstruasi   1   3 x sehari 1 tablet selama fase luteal dari siklus  pengaturan haid   2 3 x sehari 1 tablet selama 10 14 hari dimulai 3 hari sebelum menstruasi yang diharapkan  endometriosis   dimulai pada hari 1 sampai dengan ke 5 dari siklus  dengan dosis 2 x sehari 1 tablet  pengobatan dapat dilanjutkan 4 6 bulan  , sesudah makan 
postinor 2 0 75 mg 2 tablet,kontrasepsi   hormon, postinor 2 0 75 mg 2 tablet di gunakan sebagai kontrasepsi darurat yang diminum secara oral  untuk wanita yang baru saja berhubungan seksual tanpa pengaman  dalam penggunaan obat ini harus sesuai dengan petunjuk dokter  , sebagai kontrasepsi darurat yang harus diminum 12 72 jam  3 hari  setelah berhubungan seksual tanpa perlindungan  , 0 75 mg harus di minum 2 kali  dosis pertama diminum sesegera mungkin  sedangkan dosis kedua diminum 12 jam setelah dosis pertama  , setelah makan 
diane 35 21 tablet,kontrasepsi   hormon, diane 35 tablet adalah obat kontrasepsi yang mengandung kombinasi cyproterone acetate 2 mg dan ethinyl estradiol 0 035 mg  obat ini digunakan sebagai kontrasepsi oral  obat diane 35 juga dapat digunakan untuk mengobati wanita dengan masalah jerawat yang parah  serta dapat menangani masalah lain seperti seborrhea atau hirsutisme ringan  dalam penggunaan obat ini harus sesuai dengan petunjuk dokter  ," informasi obat ini hanya untuk kalangan medis  
kontrasepsi oral  hirsutism  pertumbuhan rambut berlebih pada wanita di area yang biasanya tumbuh rambut pada pria   jerawat  "," penggunaan obat ini harus sesuai dengan petunjuk dokter 
1 x sehari 1 tablet dimulai pada hari ke 1 siklus haid selama 21 hari diikuti masa istirahat selama 7 hari  ", sebelum atau sesudah makan 
onemed ultraone tes kehamilan,kontrasepsi   hormon, onemed ultraone tes kehamilan merupakan alat tes uji kehamilan yang mempunyai sensitifitas 20mlu dan akurasi 99 9   onemed ultraone sangat praktis dan cepat untuk mengetahui hasil kehamilan  untuk mendapatkan hasil yang akurat sebaiknya digunakan setelah 7 hari berhubungan  strip ini bekerja dengan cara mendeteksi tingkat kadar hormon hcg  human chorionic gonadotrophin  pada air seni  dimana hormon hcg akan meningkat pada saat awal kehamilan  , tes strip untuk mengetahui kehamilan secara dini  , sesuai kebutuhan , pengujian dapat dilakukan minimal 7 hari setelah berhubungan  tahapnya dapat dilakukan dengan cara menampung urine pertama yang keluar di pagi hari  kemudian strip dicelupkan ke dalamnya  dalam waktu 1 3 menit hasil tes dapat terlihat    dua garis   positif  satu garis   negatif  
andalan pil kb 56 tablet,kontrasepsi   hormon, andalan pil kb tablet adalah kontrasepsi oral yang mengandung levonogestrel 0 15 mg  dan ethinylestradion 0 03 mg  obat ini bekerja dengan cara mencegah pertemuan antara sel sperma dan sel telur  pil ini membuat carian vagina menjadi kental sehingga sulit dilalui oleh sperma  untuk menjaga efektivitas  pil kb hendaknya dikonsumsi pada waktu yang sama setiap hari  dalam penggunaan obat ini harus sesuai dengan petunjuk dokter  ," informasi obat ini hanya untuk kalangan medis  
sebagai kontrasepsi oral untuk mencegah kehamilan "," penggunaan obat ini harus sesuai dengan petunjuk dokter 
1 x sehari 1 tablet ", segera sebelum makan atau bersama  makanan 
yasmin 21 tablet,kontrasepsi   hormon, yasmin mengandung drospirenone dan ethinylestradiol yang merupakan kontrasepsi oral dengan efek antimineralokortikoid dan antiandrogenik  juga bermanfaat bagi wanita yang mengalami retensi cairan terkait hormon dan gejala yang ditimbulkannya  dan bagi wanita dengan jerawat dan seborrhea  kontrasepsi oral kombinasi  kok  didasarkan pada interaksi berbagai faktor  yang paling penting dilihat sebagai penghambatan ovulasi dan perubahan sekresi serviks  dalam penggunaan obat ini harus sesuai dengan petunjuk dokter  ," informasi obat ini hanya untuk kalangan medis  
kontrasepsi oral "," penggunaan obat ini harus sesuai dengan petunjuk dokter 
mulai pada hari pertama menstruasi  tiap hari 1 tablet selam 21 hari  lalu 7 hari tanpa tablet  dan seterusnya ", dikonsumsi dengan atau tanpa makanan  konsumsi dengan waktu yang sama  
kondom durex extra safe isi 3,kontrasepsi   hormon, kondom durex extra safe isi 3 merupakan alat kontrasepsi yang digunakan oleh pria , alat kontrasepsi , sesuai kebutuhan  digunakan saat berhubungan intim , digunakan pada kelamin pria saat berhubungan intim 
norelut 5 mg 10 tablet,kontrasepsi   hormon, norelut merupakan obat dengan kandungan norethisterone  yang merupakan hormon progesteron  obat ini digunakan untuk pendarahan disfungsional  amenore primer dan sekunder  sindrom pra menstruasi  mastopati siklik  pengaturan waktu menstruasi  endometriosis  dalam penggunaan obat ini harus sesuai dengan petunjuk dokter  ," informasi obat ini hanya untuk kalangan medis  
pengobatan perdarahan rahim disfungsional  endometriosis  metropati hemoragika  sindroma pra menstruasi  penundaan waktu haid  menoragi   dismenore "," penggunaan obat ini harus sesuai dengan petunjuk dokter 
3 x sehari 1 tablet selama 10 hari pendarahan  ", sesudah makan 
kondom durex invisible extra thin isi 2,kontrasepsi   hormon, kondom durex invisible extra thin isi 2 merupakan alat kontrasepsi yang di gunakan oleh pria , alat kontrasepsi , sesuai kebutuhan , digunakan pada kelamin pria saat berhubungan intim 
propylthiouracil  ptu  100 mg 10 tablet,kontrasepsi   hormon, propylthiouracil  ptu  100 mg adalah obat untuk penyakit hipertiroid  yang merupakan suatu kondisi dimana kelenjar tiroid memproduksi terlalu banyak hormon tiroid  propylthiouracil adalah obat yang digunakan untuk menangani gejala gejala keringat berlebih  berat badan menurun  mudah emosi  pembesaran kelenjar tiroid serta tremor yang biasa terdapat pada penyakit hipertiroid dimana terdapat banyak hormon tiroid dalam tubuh  dalam penggunaan obat ini harus sesuai dengan petunjuk dokter  ," informasi obat ini hanya untuk kalangan medis  
antitiroid   hipertiroidism "," penggunaan obat ini harus sesuai dengan petunjuk dokter 
oral   dosis awal  100   150 mg secara oral setiap 8 jam  jarang terjadi 200   300 mg oral setiap 8 jam
perawatan   100   150 mg hari dalam dosis yang dibagi rata setiap 8 12 jam  ", sebelum atau sesudah makan 
duphaston 10 mg 20 tablet,kontrasepsi   hormon, duphaston 10 mg 20 tablet mengandung zat aktif dydrogesterone yang merupakan hormon sintesis yang mirip dengan hormon progesteron  yakni hormon seks pada wanita yang terbentuk secara alami di tubuh  obat ini digunakan dalam kasus infertilitas  terancam keguguran  keguguran berulang  nyeri saat haid  peradangan pada rahim endometriosis  siklus haid tidak teratur dan amenorea  dalam penggunaan obat ini harus sesuai dengan petunjuk dokter  ," informasi obat ini hanya untuk kalangan medis  
terancam aborsi  aborsi habitualis  keguguran yang berturut turut pada 3 kehamilan atau lebih   amenore  tidak haid   perdarahan fungsional  dismenore  nyeri sewaktu haid   endometriosis  keadaan terdapatnya jaringan serupa selaput lendir rahim di luar rongga rahim   sindroma premenstruasi  infertilitas  kemandulan   terapi pengganti hormon "," penggunaan obat ini harus sesuai dengan petunjuk dokter 
terancam aborsi   diawali dengan 4 tablet kemudian 0 5 1 tablet tiap 8 jam sampai gejala gejala menghilang jika gejala menetap  dosis ditingkatkan 1 tablet tiap 8 jam aborsi habitualis   2 kali sehari 1 2  setengah  tablet mulai hari ke 14 25 siklus haid pengobatan dilanjutkan sampai minggu ke 20 kehamilan  kemudian dosis dikurangi secara bertahap  ", dapat diberikan bersama atau tanpa makanan  
microgest 100 mg 15 kapsul,kontrasepsi   hormon, microgest merupakan obat yang mengandung progesterone termikronisasi  obat ini digunakan untuk gangguan yang berhubungan dengan defisit progesteron  obat ini digunakan sebagai obat penguat kandungan  mengatasi masalah menstruasi  pendarahan  dan terapi gejala menopouse  progesteron adalah progesteron alami  yang merupakan hormon utama pada korpus luteum dan plasenta  progesterone bekerja pada endometrium dengan merubah masa proliferasi menjadi masa sekresi  obat ini mempunyai kemampuan yang sama dengan progesteron endogen yaitu menginduksi endometrium sekresi secara menyeluruh dan secara khusus menimbulkan efek gestagenik  antiestrogenik  antiandrogenik ringan dan antialdosteron  dalam penggunaan obat ini harus sesuai dengan petunjuk dokter  ," informasi obat ini hanya untuk kalangan medis  
untuk gangguan yang berhubungan dengan defisiensi progesteron  penggunaan oral diindikasikan untuk menstruasi tidak teratur akibat disovulasi  penggunaan vaginal diindikasikan pada siklus fertilisasi in vitro  ivf   penggunaan secara vaginal merupakan alternatif untuk menghindari efek samping progesteron  "," penggunaan obat ini harus sesuai dengan petunjuk dokter  
dosis umum   2 3 kapsul setiap hari dalam dosis terbagi  
dosis dapat bervariasi berdasarkan indikasi dan kebutuhan pasien  "," penggunaan oral  
sebaiknya diberikan pada saat perut kosong  telan dengan segelas air diluar waktu makan  sebaiknya diberikan menjelang tidur

penggunaan vaginal  
masukkan tiap kapsul jauh ke dalam vaginal  "
kondom fiesta bubble gum isi 3,kontrasepsi   hormon, kondom fiesta bubble gum isi 3 adalah alat kontrasepsi yang terbuat dari bahan dasar karet lateks alami dengan rasa bubble gum dan tekstur lembut  , alat kontrasepsi , sesuai kebutuhan  digunakan saat berhubungan intim , digunakan pada kelamin pria saat berhubungan intim 
microgest 200 mg 15 kapsul,kontrasepsi   hormon, microgest merupakan obat yang mengandung progesterone termikronisasi  obat ini digunakan untuk gangguan yang berhubungan dengan defisit progesteron  obat ini digunakan sebagai obat penguat kandungan  mengatasi masalah menstruasi  pendarahan  dan terapi gejala menopouse  progesteron adalah progesteron alami  yang merupakan hormon utama pada korpus luteum dan plasenta  progesterone bekerja pada endometrium dengan merubah masa proliferasi menjadi masa sekresi  obat ini mempunyai kemampuan yang sama dengan progesteron endogen yaitu menginduksi endometrium sekresi secara menyeluruh dan secara khusus menimbulkan efek gestagenik  antiestrogenik  antiandrogenik ringan dan antialdosteron  dalam penggunaan obat ini harus sesuai dengan petunjuk dokter  ," informasi obat ini hanya untuk kalangan medis  
untuk gangguan yang berhubungan dengan defisiensi progesteron  penggunaan oral diindikasikan untuk menstruasi tidak teratur akibat disovulasi  penggunaan vaginal diindikasikan pada siklus fertilisasi in vitro  ivf   penggunaan secara vaginal merupakan alternatif untuk menghindari efek samping progesteron  "," penggunaan obat ini harus sesuai dengan petunjuk dokter  
dosis umum   1 2 kapsul setiap hari dalam dosis terbagi  
dosis dapat bervariasi berdasarkan indikasi dan kebutuhan pasien  "," penggunaan oral  
sebaiknya diberikan pada saat perut kosong  telan dengan segelas air diluar waktu makan  sebaiknya diberikan menjelang tidur

penggunaan vaginal  
masukkan tiap kapsul jauh ke dalam vaginal  "
visanne 2 mg 28 tablet,kontrasepsi   hormon, visanne 2 mg mengandung dienogest obat yang di gunakan untuk mengurangi nyeri akibat emdomentrosis dan memberikan keamanan yang baik tanpa mengakibatkan turunnya kadar estrogen secara drastis dalam tubuh wanita  dalam penggunaan obat ini harus sesuai dengan petunjuk dokter  , pengobatan endometriosis ," penggunaan obat ini harus sesuai dengan petunjuk dokter 
1 tablet setiap hari tanpa jeda  sebaiknya dikonsumsi pada waktu yang sama setiap hari  dimulai pada saat menstruasi hari apapun  ", dikonsumsi bersamaan dengan makanan atau tidak 
andalan pil kb fe 56 tablet,kontrasepsi   hormon, andalan pil kb fe tablet adalah kontrasepsi oral yang mengandung levonogestrel 0 15 mg  ethinylestradion 0 03 mg  dan zat besi  obat ini bekerja dengan cara mencegah pertemuan antara sel sperma dan sel telur  pil ini membuat carian vagina menjadi kental sehingga sulit dilalui oleh sperma  zat besi membantu mengatasi gejala anemia yang dapat muncul pada saat menstruasi  untuk menjaga efektivitas  pil kb hendaknya dikonsumsi pada waktu yang sama setiap hari  dalam penggunaan obat ini harus sesuai dengan petunjuk dokter  ," informasi obat ini hanya untuk kalangan medis  
sebagai kontrasepsi oral untuk mencegah kehamilan "," penggunaan obat ini harus sesuai dengan petunjuk dokter 
mulai minum pada saat pertama haid sesuai dengan petunjuk pada bagian belakang blister dan dikonsumsi setiap hari dan pada waktu  jam  yang sama ", sebelum atau sesudah makan 
cyclo progynova 21 tablet,kontrasepsi   hormon, cyclo progynova adalah tablet yang di gunakan untuk persiapan terapi pengganti hormon  di mana kandungan dari cyclo progynova ini adalah estradiol dan norggestrel  estradiol dan norgestrel adalah bentuk hormon seks utama pada wanita  estrogen dan progesteron  estradiol adalah bentuk estrogen dan norgestrel yang terjadi secara alamiah adalah bentuk sintetis dari progesteron  dalam penggunaan obat ini harus sesuai dengan petunjuk dokter  ," informasi obat ini hanya untuk kalangan medis  
terapi gejala klimakterik  gangguan pasca menopause akibat menurunnya jumlah estrogen  amenore primer dan sekunder  siklus haid tidak teratur disebabkan oleh kekurangan hormon "," penggunaan obat ini harus sesuai dengan petunjuk dokter 
sebelum penggunaan  harus dilakukan pemeriksaan menyeluruh termasuk pemeriksaan payudara dan harus dipastikan bahwa tidak ada kehamilan  tindakan pencegahan  pemeriksaan harus dilakukan dengan selang waktu 6 bulan selama perawatan jangka panjang  mulai diminum pada hari ke 5 siklus haid ", sebelum atau sesudah makan 
durex play feel 100 ml,kontrasepsi   hormon, durex play feel terbuat dari bahan dasar air yang bertindak seperti pelumas alami tubuh karena bersifat lembut  tidak lengket  tidak menyebabkan iritasi  sehingga pelumas ini sangat aman dan nyaman digunakan baik pada organ intim wanita maupun pria  dengan atau tanpa kondom  , pelumas , sesuai kebutuhan  digunakan saat berhubungan intim , buka tutup kemasan  pencet botol hingga pelumas keluar  arahkan ke telapak tangan  ratakan pada organ vital pria dan wanita  
gentamicin salep kulit 0 1  5 g,kulit, gentamicin salep merupakan antibiotik berbentuk salep yang digunakan untuk mengobati infeksi pada kulit yang disebabkan oleh bakteri  dengan cara mengganggu sintesis protein bakteri dengan mengikat subunit ribosom 30s yang menghasilkan membran sel bakteri yang rusak  dalam penggunaan obat ini harus sesuai dengan petunjuk dokter  ," informasi obat ini hanya untuk kalangan medis    
untuk pengobatan topikal infeksi primer dan sekunder pada kulit yang disebabkan oleh bakteri yang peka terhadap gentamicin "," penggunaan obat ini harus sesuai dengan petunjuk dokter 
krim salep gentamicin dioleskan tipis pada daerah yang sakit sebanyak 3 4 kali sehari sampai tercapai kesembuhan  daerah yang sakit boleh ditutupi dengan perban  gauze dressing   ", dioleskan tipis tipis pada kulit yang bermasalah setelah kulit dibersihkan dan sikeringkan  
ketomed 2  scalp solution 60 ml,kulit," ketomed 2  scalp solution 60 ml mengandung ketoconazole  ketoconazole merupakan agen antijamur imidazol yang bekerja dengan cara menghambat aktivitas cyp450 jamur  sehingga menurunkan biosintesis ergosterol dan menghambat pembentukan membran sel jamur dan juga menghambat beberapa enzim jamur  
obat ini digunakan untuk mengobati infeksi kulit kepala seperti demartitis sebaroik ringan  dan ketombe yang disebabkan oleh pytirosporum ovale  ", mengobati infeksi kulit kepala seperti demartitis sebaroik ringan  dan ketombe yang disebabkan oleh pytirosporum ovale ," pitiriasis versikolor
 pengobatan  oleskan pada kulit kepala yang basah sekali sehari selama maks 5 hari  
 pencegahan  oleskan pada kulit kepala yang basah sekali sehari selama maks 3 hari sebelum terpapar sinar matahari  
  
 dermatitis seboroik   ketombe 
 pengobatan  oleskan pada kulit kulit kepala yang basah 2 x seminggu selama 2 4 minggu  
 pencegahan  oleskan pada kulit kulit kepala yang basah setiap 1 2 minggu sekali  ", oleskan pada kulit kepala yang basah  diamkan 3 5 menit lalu bilas hingga bersih 
hydrocortison cream 2 5  5 gr,kulit, hydrocortison cream adalah obat adrenokortikal steroid yang memiliki sifat anti inflamasi  anti alergi dan anti pruritus pada jaringan kulit  hydrocortison di gunakan untuk mengobati eksim  inflamasi  kemerahan serta gatal gatal pada kulit  beberapa jenis infeksi kulit yang dapat diobati contohnya dermatitis alergi  dermatitis kontak  dermatitis atopi  pruritus anogenital  neurodermatitis  dalam penggunaan obat ini harus sesuai dengan petunjuk dokter  ," informasi obat ini hanya untuk kalangan medis  
dermatitis atopik dan kontak  "," penggunaan obat ini harus sesuai dengan petunjuk dokter 
oleskan pada kulit yang bermasalah 1 2 kali per hari  ", oleskan tipis pada bagian yang membutuhkan 
benoson n cream 5 g,kulit, benoson n cream adalah obat topikal kombinasi kortikosteroid betamethasone valerate dan antibiotik neomycin sulfate 5 mg  obat kortikosteroid berguna sebagai anti radang  anti gatal  sedangkan antibiotik berguna untuk membunuh bakteri penyebab infeksi  betamethasone mencegah dan mengendalikan inflamasi atau peradangan dengan cara menghambat pembentukan protein  menekan perpindahan sel sel darah putih  leukosit polimorfonuklear  dan fibroblast  serta menstabilkan pembuluh darah dan komponen sel  neomycine merupakan antibiotik golongan aminoglikosida yang memiliki spektrum luas  yang artinya mampu membunuh berbagai jenis bakteri yang sensitif terhadap neomycin  obat ini digunakan untuk meredakan peradangan kulit yang disertai dengan infeksi  dalam penggunaan obat ini harus sesuai dengan petunjuk dokter  ," informasi obat ini hanya untuk kalangan medis  
meringankan inflamasi dari dermatosis yang responsif terhadap kortikosteroid bila terkomplikasi dengan infeksi sekunder yang disebabkan oleh organisme yang rentan terhadap neomisin "," penggunaan obat ini harus sesuai dengan petunjuk dokter 
oleskan tipis pada bagian yang sakit 2 3 kali sehari ", oleskan pada bagian tubuh yang diinginkan 
miconazole 2  cream 10 g,kulit, miconazole cream merupakan obat antijamur golongan imidazol yang mengandung miconazole  krim ini digunakan secara topikal atau pada membran mukosa untuk mengobati infeksi yang disebabkan oleh fungi trichophyton  epidermophyton  microsporum  candida  dan malessezia furfur  miconazol bekerja menghambat biosintesis ergosterol pada jamur dan mengubah komposisi komponen lipid lain di dalam membran  sehingga mengakibatkan nekrosis sel jamur   , krim ini digunakan secara topikal atau pada membran mukosa untuk mengatasi infeksi yang disebabkan oleh fungi  atau digunakan pada terapi tinea pedis  kaki atlet   tinea kruris   tinea korporis yang disebabkan oleh trikhofiton rubrum  trikhofiton mentagrofits   epidermofiton flokosum  kandidiasis kutaneus  moniliasis    tinea versikolor  , oleskan 2 kali per hari selama 2 sampai 4 minggu  , dioleskan dengan keadaan bersih pada area kulit yang sakit atau terinfeksi  
mupirocin salep 2  10 gr,kulit, mupirocin salep adalah salep antibiotik golongan karbepenem  mupirocin berifat bakteriostatik  obat ini dmerupakan antibiotik topikal yang digunakan untuk mengatasi penyakit kulit impetigo  atau infeksi kulit lainnya yang disebabkan oleh bakteri staphylococcus aureus dan streptococcus pyogenes  dalam penggunaan obat ini harus sesuai dengan petunjuk dokter  ," informasi obat ini hanya untuk kalangan medis  
infeksi bakterial pada kulit seperti impetigo  folikulitis  dan furunkulosis "," penggunaan obat ini harus sesuai dengan petunjuk dokter 
dioleskan 3 kali per hari selama 10 hari  ", dioleskan tipis pada kulit yang bermasalah  
medi klin gel 15 g,kulit, medi klin gel adalah obat antibiotik topikal untuk mengobati jerawat yang parah pada orang dewasa dan anak anak yang berusia minimal 12 tahun  mediklin gel mengandung clindamycin  antibiotik golongan lincosamida semisintetik yang terutama bersifat bakteriostatik  obat ini digunakan untuk perawatan acne vulgaris jerawat  dalam penggunaan obat ini harus sesuai dengan petunjuk dokter  ," informasi obat ini hanya untuk kalangan medis  
untuk pengobatan acne vulgaris jerawat "," penggunaan obat ini harus sesuai dengan petunjuk dokter 
oleskan gel 1 2 x sehari ", hanya untuk pemakaian luar  dioleskan pada jerawat 
desolex n cream 10 g,kulit, desolex n cream adalah obat yang memiliki kandungan kombinasi kortikosteroid desonide 0 5 mg gram dan antibiotik neomycin sulphate 5 mg gram  desonide adalah kortikosteroid yang memiliki khasiat anti radang dan anti alergi yang kuat  neomycin sulphate merupakan antibiotika berspektrum luas terhadap kebanyakan kuman gram positif maupun gram negatif  obat ini digunakan untuk kelainan kulit yang disebabkan oleh alergi  radang dan gatal yang terinfeksi maupun yang cenderung terinfeksi seperti dermatitis  dermatitis atopik  dermatitis kontak dan berbagai jenis dermatitis yang lain  psoriasis  kaligata  urtikaria   pruritus ani  dan vulvae  dalam penggunaan obat ini harus sesuai dengan petunjuk dokter  ," informasi obat ini hanya untuk kalangan medis  
 dermatitis disertai infeksi  dermatitis atopik  alergi herediter keturunan   dermatitis seboroik  berkaitan dengan sekresi minyak berlebihan pada kulit   pruritus atau gatal gatal pada anus dan vulva genital external pada wanita  otitis externa atau peradangan pada telinga bagian luar "," penggunaan obat ini harus sesuai dengan petunjuk dokter 
 oleskan krim 2 3 x sehari pada area yang sakit  radang atau gatal ", dioleskan pada area kulit yang sakit 
cindala 10 mg g gel 10 g,kulit, cindala 10 mg g gel adalah obat antibiotik topikal untuk mengobati jerawat yang parah pada orang dewasa dan anak anak yang berusia minimal 12 tahun  cindala gel mengandung clindamycin obat antibiotik yang digunakan untuk mengobati infeksi serius yang disebabkan oleh bakteri anaerob atau bakteri aerob gram positif yang rentan  dalam penggunaan obat ini harus sesuai dengan petunjuk dokter  ," informasi obat ini hanya untuk kalangan medis  
jerawat akne vulgaris "," penggunaan obat ini harus sesuai dengan petunjuk dokter 
sehari 2 3 kali ", oleskan tipis tipis pada kulit jerawat 
